experiment_id,campaign_partition,target_sbox,target_sbox_index,key_id,session_id,fault_model,timing_offset_samples,width_samples,strength,repeat,repeat_spacing_samples,plaintext_hex,healthy_ciphertext_hex,response_received,faulty_ciphertext_hex,ciphertext_equal,ciphertext_hamming_distance
19123,attack,S0,0,23,7,random_and_4,0.0998695364929496,2.996090698764501,0.3410460984382825,1,5.848592278043845,1153ddf53326aa76,0ff168bcd3c13124,True,0ff168bc33c13f24,False,6
19125,attack,S0,0,23,5,random_and_4,1.9164958442599889,1.8860545508665905,0.9165695145859348,1,2.975174838376031,b51ed56beefffde8,baeb1ecade7e7b7a,True,baeb1ecade7e7b7a,True,0
19126,attack,S0,0,22,5,single_bit_flip,5.053861076737832,0.9114886929031808,1.015945682965152,1,4.205283412033754,6c36384ef11fc142,75ef8441da5b9775,True,75ef84417a5b9775,False,2
19127,attack,S5,5,22,4,random_and_2,16.62491066608378,1.9501575345716256,0.1680239841460167,1,1.8807183908389384,7721cb929b8b7b19,d3e0c272b7e07128,True,d3e0c272b7e07128,True,0
19129,attack,S5,5,23,0,random_and_4,-0.1476630643974701,3.840361425795156,0.980415402989205,1,4.321209554961332,1944ee9bda0d2939,4d567d0711fd56e5,True,4d567d0711fd56e5,True,0
19137,attack,S5,5,23,2,random_and_4,-0.6128490281518695,3.3394215325509062,0.7014202750947354,1,3.3669149001561536,857c312d0125eaef,1fb2dd5bb14a9980,True,1fb2dd5bb1499980,False,2
19146,attack,S0,0,23,1,random_and_4,-0.5434868801734494,1.5003842548929804,0.3320752153338337,1,4.282820005451037,428e172ea9ae9053,5f521f615e9fec4a,True,5f521f615e9fef4a,False,2
19150,attack,S0,0,22,6,random_and_4,11.356114419885175,0.7019613630998315,0.9773900874324244,2,3.156025126507209,7ff9e015d1298652,98bbdee7a44e2490,True,98bbdee7a44ec49a,False,5
19151,attack,S0,0,22,5,random_and_2,3.181147793091548,3.3608426447919597,0.7628790090156077,1,2.2329410373551464,3b0f08648fe85e2e,715fbe3d8eaffaa4,True,715fbe3d8baffaa4,False,2
19160,attack,S5,5,22,4,random_and_2,-1.3063500626694502,2.8421236621735333,0.9813509023047376,1,2.9429913219260198,a34c7b5dcf4fbe71,76e50713d7fd2219,True,76e50713d7fd2219,True,0
19163,attack,S5,5,23,7,random_and_4,4.510145355940873,0.6850409966487606,1.0963957140471057,2,5.282466860286223,6095ad945879ce3a,bd979e454db6eae7,True,bd979e451db6eae7,False,2
19167,attack,S5,5,23,3,random_and_4,2.406852537434079,2.966147160668729,0.6991042068767955,1,2.65513241096364,5dd9b2c74422b52f,229b3f56202aad31,True,229b3f56202aad31,True,0
19168,attack,S0,0,22,4,random_and_4,9.91608277864187,1.5276114917387686,0.9599101925596232,1,2.2674503082251443,d8e3971d90c57160,4ac8ac922f26c3de,True,4ac8ac922f26c3d7,False,2
19173,attack,S0,0,22,0,random_and_4,-2.5742890648411363,3.9428726119382222,0.977743250743179,1,4.719484418796281,53ec2ed658577641,78f53ca65283e2b4,True,78f53ca65283e5b4,False,3
19174,attack,S5,5,23,4,random_and_4,-2.69967817023075,2.015991482533744,1.026762414969288,1,2.0324120377695785,8e8117cab33d524a,365bc51e2c9395d3,True,365bc51e2c9295d3,False,1
19175,attack,S5,5,22,5,random_and_4,2.5957266708407847,10.3591296521029,0.8929840008286276,3,4.797427871191248,709d8417bd9dad03,2be1d0508e671e50,True,2be1d050fe4f1e50,False,5
19178,attack,S0,0,23,2,random_and_4,-0.7138882732219916,1.748773916969228,1.1952223492135334,1,1.942685908491425,ed7db1d752b0c822,f0c554d13474c9df,True,f0c554d13474c2df,False,3
19183,attack,S5,5,22,0,random_and_4,-5.97921633402091,1.0141369140849714,0.3936169976655908,2,3.7073930192131503,fad36abdc91a5714,537dd81cd10dcb75,True,537dd81cd30fcb75,False,2
19184,attack,S0,0,22,7,random_and_4,1.5494925112020517,3.36999770248866,0.6502586320476722,1,4.41298387467276,cee8043a1579686d,d50daab5fdf4e42f,True,d50daab5fdf4e42f,True,0
19185,attack,S0,0,22,2,random_and_4,1.6943291028097724,2.096315412404729,0.6898140603150623,1,2.075393315228822,24a24531eef3c300,fcdc167adda255b1,True,fcdc167adda255b1,True,0
19188,attack,S0,0,23,1,random_and_4,10.020765469321269,1.5382036555923184,0.6393507842278365,2,3.575420422774158,d4f94fa2ee57bd34,0cb57ba51c0c8c30,True,0cb57ba51c0c8c31,False,1
19194,attack,S5,5,22,0,random_and_4,-7.191164138216043,0.7735082201644516,0.665660274049668,1,1.63875515253198,5ac3733ceea623f4,9687271ca66ff15b,True,9687271ca96ff15b,False,4
19197,attack,S5,5,23,6,random_and_4,1.0190365050233772,3.835781143995322,0.5421893486783576,1,4.65759452709679,f34c219c48e6c243,28ac0a8d47f08e68,True,28ac0a8d47f08e68,True,0
19198,attack,S5,5,23,0,random_and_4,19.588760425589506,1.8592447486357229,0.1373911356622233,1,2.432386985314862,5ce0d75fa9aec76e,8020129311ec0152,True,80201293111c0152,False,4
19199,attack,S0,0,22,5,random_and_4,1.6832833622394352,12.385814459740402,1.0738904635907147,2,5.001567418656196,e47c0a828c03c7f0,d165321611d949de,True,d165321611a94ed4,False,8
19203,attack,S0,0,22,1,random_and_4,3.0381719508942457,2.274898512655589,0.5149274256986834,1,2.4626645041470296,d7827f64dc369f7f,df6f810361b8f7b1,True,df6f810361b8f9b1,False,3
19205,attack,S0,0,22,2,random_and_4,0.4183477914899094,3.74752994671412,0.6686479881021468,2,3.628086262741903,7d59b124eedefd1c,81934702f78ae52d,True,81934702f78ae42d,False,1
19208,attack,S5,5,22,2,random_and_4,13.537220248797505,4.5928636817198285,0.5459588712761839,1,2.877551864299769,e37a6f9a4d9bd70d,451df1606907f9d0,True,451df1606907f9d0,True,0
19212,attack,S5,5,23,0,random_and_2,2.657040890018484,2.071853207069636,0.805369535268845,2,2.4277629224117376,be2e1a91689bf5aa,55e323a15581eb14,True,55e323a17581eb14,False,1
19213,attack,S0,0,23,6,random_and_4,-0.1943785829886852,2.5516932168461763,0.7410719964660979,1,2.49379587580542,947454a2e3a50c0b,0a38c273b2412ac4,True,0a38c273b2412ac4,True,0
19217,attack,S5,5,22,6,random_and_4,-4.667110572831413,1.960664057874502,0.6794193143542346,2,4.560110937337068,2f0d835893bdb3b3,b0cc6b4bb61034b6,True,b0cc6b4bb61034b6,True,0
19219,attack,S5,5,23,5,random_and_4,2.490164272380485,3.6000207614331186,0.671831936073193,2,3.846054298608116,28b2956d81539e4f,09c74217f9ed3238,True,09c7421719ed3238,False,3
19220,attack,S0,0,22,0,random_and_4,-21.577587037480445,1.2692515492908014,0.1273463285619029,1,1.6033016193350849,0b8a961c29df5d4a,edb722ca5340c2b3,True,edb722ca5340c2b3,True,0
19222,attack,S5,5,23,1,random_and_4,1.6727886751025705,3.827108733086805,0.8457467912112819,1,3.7229546114676686,029d50a716e158ad,d690821b0782578a,True,d690821b0782578a,True,0
19223,attack,S5,5,23,1,random_and_4,1.6656156322960722,2.782402763229211,0.5192335986775811,1,2.479563876731614,fd7d4e4b04146ca2,4fe4f243acd16bef,True,4fe4f243acd16bef,True,0
19225,attack,S0,0,23,1,single_bit_flip,7.926327402100352,3.0814772239448,0.9928137442471024,1,3.310395601889745,78e1021f15fa11d3,df22d569cc9e594d,True,df22d569cc9e594d,True,0
19228,attack,S5,5,22,3,random_and_4,-6.488656538796078,5.114399933236487,0.7194114789282748,2,5.330866228821037,c49cb0d26ec92d0d,3a3c0ade9141c596,True,3a3c0ade9141c596,True,0
19242,attack,S5,5,23,5,single_bit_flip,-1.1634803694721905,6.281330581667248,1.0760832779631468,1,5.801055919764316,205dcae53e200e52,926f679fe04e8289,True,926f679fe0488289,False,2
19244,attack,S5,5,22,1,random_and_4,0.1872106918538474,0.8817352550112636,0.8814338038508439,1,3.3366961236245887,69245607ab2f00bb,4c8296596945a58a,True,4c8296596945a58a,True,0
19250,attack,S5,5,22,4,random_and_4,-0.5930701843985982,3.366377282582321,0.398873285871303,1,3.813667690486808,d1887805a0f276c0,b04c507339e6e6c4,True,b04c507339e6e6c4,True,0
19253,attack,S0,0,23,3,random_and_4,1.2195581187698088,1.4814195431492156,0.7119638445465974,1,1.757518712254183,61897790e8db0a4d,c352ad98dd3a4b30,True,c352ad98dd3a4a30,False,1
19254,attack,S5,5,23,1,stuck_at_bit,-7.404362738998754,3.504539232893796,0.7659675119500305,1,5.289225803916321,26d29b10934703fe,17fdc1d76160f3c7,True,17fdc1d76460f3c7,False,2
19255,attack,S0,0,23,3,random_and_4,7.269771732567923,0.6262727116935992,0.8141285446250891,1,6.061306068465605,62ef2bb3055d0095,7f12c9ac7a804653,True,7f12c9ac7a804658,False,3
19259,attack,S0,0,23,3,random_and_4,-2.1308253975242177,1.1508427286540468,0.7269400785759397,1,3.6828897707473223,b878c4ba174209a0,e8036ed1e54a6b89,True,e8036ed1e54a6b89,True,0
19276,attack,S0,0,22,2,random_and_4,-2.060216802611944,2.384361353607196,0.3986374338025582,2,2.346343849847713,218d82bb78f2501b,c030b6d3a9d1207f,True,c030b6d3a9d1207f,True,0
19277,attack,S0,0,22,4,random_and_4,-0.6338923163157357,15.588757632773104,1.2910279743407558,4,8.32840668487499,0af32b1ccdb6e427,b9fbb0af279e2979,False,,,-1
19278,attack,S5,5,23,0,random_and_4,1.0173891433318052,3.070758897681756,1.0349181271569088,1,3.4333169703377884,c7cec499cba51d8c,11d47984b5340c51,True,11d47984b5340c51,True,0
19279,attack,S5,5,23,1,random_and_4,-0.8387554697118844,4.16518110384133,1.060844502799513,1,4.567485087350741,db8311f86a5eab0a,eb298bd6842732ee,True,eb298bd6842432ee,False,2
19281,attack,S0,0,23,1,random_and_4,-5.242203974993108,2.7475696333362207,0.5991075590021686,2,2.7392217795295783,9345872df5c85813,115bcf5dbe2d05fc,True,115bcf5dbe2905fc,False,1
19284,attack,S0,0,23,1,random_and_4,-2.2623428647759,3.745072349748853,1.0915626042844202,1,3.627962932139003,1a3bc461543d648b,a2299570a059c24e,True,a2299570a059cf4e,False,3
19294,attack,S5,5,22,6,random_and_4,0.9614838633632288,3.1993781323372854,0.9925623955457582,1,3.661746448682811,2818517d9182014e,350199203340afbe,True,350199203340afbe,True,0
19298,attack,S5,5,22,6,random_and_4,-3.175033310297245,3.5656608598326085,0.5130289782537658,2,2.8359361430094747,91ea3ccdcab6f245,66aa92f9705d79e4,True,66aa92f9705579e4,False,1
19299,attack,S0,0,23,2,random_and_4,1.6705878781005414,1.5453076916431854,0.4648051905971508,1,4.23391059141049,9a60c9e980a52ab8,5aecf470fe81dfd8,True,5aecf470fe81ddd8,False,1
19300,attack,S0,0,23,7,random_and_4,6.055719222257759,2.041944157816959,1.129276412399654,1,2.3122074420109824,14c6b30e59ebd287,0949bc363b062400,True,0949bc363b062402,False,1
19303,attack,S0,0,23,6,random_and_4,-26.5707033206482,1.4624172828791784,0.4743433655089758,1,1.6418112183230813,bdfe5389428fa18a,bb0660e80c6841ce,True,bb0660e80c6841ce,True,0
19306,attack,S5,5,23,1,random_and_4,-1.9567860096284373,3.208069524601004,0.90837683491703,1,1.6369955917122718,21735318944e177f,148e900ed77826e6,True,148e900ed77326e6,False,3
19308,attack,S0,0,23,7,random_and_4,-4.788665052982563,1.970080365300704,0.7107774849679399,1,4.810581965589062,7f1fd9b0ee70c2db,7e6e5a3b5cb90068,True,7e6e5a3b5cb90068,True,0
19310,attack,S0,0,22,1,random_and_4,7.851235675326423,2.516525219064662,0.6881237149811557,1,2.4003347279003,8ef7e92da5617145,85d4c4b3f7ffc36e,True,85d4c4b3f7ffc369,False,3
19313,attack,S5,5,22,4,stuck_at_bit,-1.4812540182876517,1.4279014401406576,0.6684568004243261,1,1.541729135864956,cdef50dfea0ed42b,590f6dc3ec99142a,True,590f6dc3ec99142a,True,0
19319,attack,S0,0,23,2,random_and_4,-1.5500018289497473,1.3534322718638432,0.9325987101190644,1,4.252434140840627,42742b1c417cc64c,a52e382c45adb71f,True,a52e382c45adbe1f,False,2
19333,attack,S0,0,23,2,random_and_4,1.7889780522722185,3.68119193337806,0.3844298708099898,1,3.7008244407301834,7320e75cfc1ed3b8,b42ae9dc180f7015,True,b42ae9dc180f7015,True,0
19340,attack,S0,0,23,0,random_and_4,3.5717596766364874,4.2753922687036,1.2099461158670552,1,4.736259380304142,026571dbdcabe74f,ad00f65b321f81e2,True,ad00f65b321f82e2,False,2
19341,attack,S0,0,23,7,random_and_4,-4.007786492103554,3.320838000391241,0.2219677464831578,2,4.504401455250339,c038a6885e8176a0,5a83302c14f449b0,True,5a83302c14f449b0,True,0
19343,attack,S5,5,22,1,random_and_4,2.697692545198713,4.485354195033646,1.1099012529497911,2,4.956124052399252,8d5ae87217b5e11e,dd2cd9c9b583b216,True,dd2cd9c94584b216,False,7
19351,attack,S0,0,22,3,random_nibble,5.615668484385056,6.370259593695891,0.6416881881305548,1,2.835902588462836,7d7a4d5ab5fffa06,41e563249e4dbaa3,True,41e563249e4dbaa3,True,0
19352,attack,S0,0,23,5,random_and_4,0.8928115180318454,3.558696448247771,0.5553692543132613,2,1.790254503404886,66d4187a0e2026b3,646b3b902235802d,True,646b3b902235852d,False,2
19354,attack,S0,0,22,3,single_bit_flip,6.78880294393832,3.018242452830876,0.985842543049334,1,1.488088240342433,27b07bba59ad57fe,978ffd1034d06ec3,True,978ffd1034d06ec3,True,0
19355,attack,S0,0,22,3,random_and_4,2.9830631716405374,3.4581251281634486,0.9264709302314073,1,4.375621647837567,df93e1a017940983,347eac40b50166c5,True,347eac40b50176c5,False,1
19356,attack,S5,5,23,7,random_and_4,-7.692702374324796,4.230090209431952,0.9831049177541126,1,4.939696676407225,9c2f99b2584c7dd8,f669195b17d4af62,True,f669195b1ed4af62,False,2
19359,attack,S5,5,22,2,random_and_4,1.7249927665895155,2.833420517890674,0.8114786422544507,2,5.938230214705645,1ef0dbf128506aad,d6fdedfe5100fdbc,True,d6fdedfee100fdbc,False,3
19361,attack,S5,5,22,2,random_and_4,24.532035016219808,1.159046248850893,0.1391810875746162,1,1.109646047739424,c97ba611fc0b5d97,4917d101b7cba9c0,True,4917d101b7cba9c0,True,0
19362,attack,S0,0,23,1,random_and_4,3.387956719102444,1.379436181413227,0.7289197031108798,1,5.304375122334283,343a6ec83907026f,55b5f6623fbe315c,True,55b5f6623fbe335c,False,1
19375,attack,S5,5,23,3,stuck_at_bit,-1.1017380062913142,1.1450994490243611,0.99616858716583,1,2.345387017429952,6fbb6326b8bfab64,93555f972ce19551,True,93555f972ce89551,False,2
19393,attack,S0,0,22,1,random_and_4,2.931492913158288,2.1019630505230285,0.7908223198311014,1,2.171998112032281,5e8a4cfaad6f9808,b58869aba0303cb0,True,b58869aba03037b0,False,3
19397,attack,S5,5,23,4,stuck_at_bit,1.1984691432540284,4.691469504104215,1.178604559590695,1,5.740448496758067,a8b801dfb5f3ab6a,c236b5f5f9e03364,True,c236b5f5f9e03364,True,0
19399,attack,S5,5,23,4,random_and_4,3.1454311781037787,0.7155928061910798,0.3719531041656683,1,5.238508857319202,c87c7157a204bd61,4adc53c7eaac320e,True,4adc53c7eaac320e,True,0
19406,attack,S0,0,22,7,stuck_at_bit,2.698718536184471,12.25724175098174,0.6016791004596725,1,3.454556050915841,1f7562c56684d79a,f33256184d9b534a,True,f33256184d9b534a,True,0
19408,attack,S0,0,22,4,random_and_4,-2.0195824918263003,2.6823219618746443,0.4795873377989509,1,3.13098249838696,1950070a8e85f87b,a2739fc5630d6037,True,a2739fc5630d6937,False,2
19415,attack,S0,0,22,6,random_and_4,-1.7754648115783778,0.9695271158595412,0.7272059188952975,1,4.426277015559842,582d6cd0256226d6,839c4e61e836de1c,True,839c4e61e836de1c,True,0
19417,attack,S0,0,22,5,random_and_4,2.298573295871906,5.906332556565941,0.3188078553117056,2,6.007845273278353,0cea157b8a6d63a0,26529dd3d3b58edf,True,26529dd3d3b581df,False,4
19419,attack,S5,5,23,1,single_bit_flip,-0.6680206206149633,1.1150442253116593,0.4517327577118307,2,3.545544571072673,6135d0383a0b9d03,a193181b3d8e0ddd,True,a193181b3d820ddd,False,2
19420,attack,S0,0,22,7,random_and_4,-3.21071797128834,0.9792837133581854,0.4718527004405982,1,1.7599722743185844,a44c9bd7027149d9,cb90cf31a5097960,True,cb90cf31a5097960,True,0
19429,attack,S5,5,22,4,random_and_4,2.5957232426830976,1.4747473017327604,0.7140706255913993,1,3.637191042171196,49bddb5e62ac6192,a0545581d03f1329,True,a0545581d03f1329,True,0
19433,attack,S5,5,22,4,random_and_4,7.1396868115990735,3.8113541488503246,1.2360245440762,1,6.107534959531492,5e13d8244f7fbb05,84da93553a96a3e4,True,84da93550a96a3e4,False,2
19437,attack,S0,0,23,5,random_and_4,-29.466840280264297,1.0745492933637175,0.3809853722092289,1,2.509036480756251,29b34fc92e840ffa,d10826bd96ef2a81,True,d10826bd96ef2a81,True,0
19441,attack,S0,0,22,1,random_and_4,-0.2610230897777814,3.8660514627918734,0.9161087114520188,1,2.77286929959632,3caebd991cad04ba,52525c93f1fab8a5,True,52525c93f1fab8a5,True,0
19446,attack,S0,0,22,7,random_and_4,-2.910242503409188,2.277840086662972,0.4162968174939905,1,4.65535417257982,3de0ca872b6ff6b9,876fa70f5e64bbd8,True,876fa70f5e64bbd8,True,0
19450,attack,S0,0,23,7,single_bit_flip,4.269001951170732,7.5043453665444275,0.7592710226769726,1,7.7957166109701745,f3bc96130df3b6ee,52cca6b0b9fd3d76,True,52cca6b0b9fd3e76,False,2
19451,attack,S0,0,22,2,random_and_4,-6.583159549753454,3.904222888198148,0.9248138455317688,1,6.189554994887032,5817de7d0fe16e07,84d888dd2d70a255,True,84d888dd2d70a255,True,0
19454,attack,S5,5,23,1,random_and_4,4.24943789520857,4.618620432259517,0.2809451646194603,1,5.434690188140329,769b7baada41c8a0,ecb229aca872b594,True,ecb229aca871b594,False,2
19457,attack,S0,0,23,2,random_and_4,-2.0642656746323054,3.373300114912012,0.561743853464848,1,3.4493386100029357,8afbe22a4ced0363,7ddd2bbe39f6627c,True,7ddd2bbe39f6627c,True,0
19463,attack,S5,5,22,2,random_and_4,2.859303873473132,8.261544836702504,0.6800603901497584,3,4.988541985019952,e141c59ecda6aca6,fcaeafe2c8c52495,True,fcaeafe2c8c12495,False,1
19465,attack,S5,5,23,2,random_nibble,6.677350684066317,2.5776395201523807,1.1699513116468303,1,1.5438968151249903,006cc4c68f2d2c76,8a72e8afd0067590,True,8a72e8af50067590,False,1
19466,attack,S5,5,22,0,random_and_4,1.5123872141960724,3.542681742887676,0.6461533524590228,1,4.013531291100051,72e2c8bf7656a3f8,511372533886a479,True,511372533886a479,True,0
19472,attack,S0,0,23,7,random_and_4,-1.9258538242747016,1.959387381366919,1.0957313919075529,1,1.5130139363605677,0a1c0ff80a2f9e8d,1bc34ae31ccbcbee,True,1bc34ae31ccbcdee,False,2
19479,attack,S0,0,22,2,random_and_4,-2.9405184014687977,3.37341794201431,1.191907884153977,1,6.141078479998607,e06b0496a1c0e397,3d946387dbb5319d,True,3d946387dbb0349d,False,4
19483,attack,S0,0,22,3,random_and_4,1.922407449237305,1.3846416006338802,0.7592397377983248,1,2.9081807335928884,0f52377a24909955,d525c49f915b0a6c,True,d525c49f915b0a6c,True,0
19484,attack,S5,5,23,6,random_and_4,5.152422790152654,3.737721118363689,0.6827483128624849,1,5.117351666011466,27492be1c0f0f4c9,ca1314526ea2aee0,True,ca1314521ea2aee0,False,3
19485,attack,S0,0,23,0,random_and_4,7.017712757767271,6.438905108983422,0.3317965778697759,2,3.572257750495506,7a1224050e6ebe4f,c0005c7bc276739c,True,c0005c7bc2767392,False,3
19486,attack,S0,0,22,7,random_and_4,-0.4981546222309885,2.4714791639750366,1.0671444000177848,1,4.181203987727341,242be8785f9ecdca,d40e92fa2307e8c0,True,d40e92fa2307e1c0,False,2
19491,attack,S5,5,22,7,random_and_4,0.6065588371590387,4.009526818952311,0.9169490010637767,2,2.110796032076108,d9a9950d3834e77a,f45dac19523a771d,True,f45dac19523a771d,True,0
19496,attack,S0,0,22,1,single_bit_flip,-0.3616850722179547,6.035419016220342,1.1344616822245293,1,4.657950757519366,447dc200ea19343f,b6491c0f23badecb,True,b6491c0f23baddcb,False,2
19497,attack,S5,5,22,6,random_and_4,1.5476948944805486,1.0227129146011675,0.5830619238220294,1,2.840633719183633,fea0bc7e8416fece,c5dda18e41bef90a,True,c5dda18e41bef90a,True,0
19503,attack,S0,0,23,3,random_and_4,4.361183410729678,18.36738623320828,1.1442109570742152,4,4.4649738251556,b95b4702a7d067d9,eeff5ea1aca279ab,False,,,-1
19509,attack,S0,0,23,7,random_and_4,3.016711758381613,1.9714158675097764,0.7843482901888441,2,3.0056137586595497,527ac3a501fcc78e,b9f88da9e14a5aa9,True,b9f88da9e14a5da2,False,6
19511,attack,S0,0,22,7,random_and_4,5.768424776142311,3.4975784190637023,0.3341682860817281,1,4.096483765645695,bfb86fdc2100dae7,0687754890aa497a,True,0687754890aa4979,False,2
19512,attack,S5,5,23,5,random_and_4,-2.6065120399862183,1.5873815413577308,0.9222175601970596,2,4.2282740891684725,3cff4153aed26a03,4293d660b953d344,True,4293d660b953d344,True,0
19513,attack,S5,5,22,1,random_and_4,0.0437204129559858,1.3151554664162717,0.6834043582048979,1,1.9857654703644008,f0ed49293d2a4299,76e08c3063657bc6,True,76e08c3063687bc6,False,3
19515,attack,S0,0,22,0,random_and_4,7.698423955431831,3.096917300248502,0.4241054018903843,2,2.2550181825399123,043e379653aa0e42,5610338027422a61,True,5610338027422a6a,False,3
19520,attack,S0,0,22,6,random_and_4,0.799052160178856,2.0383745936098463,0.870331020540269,1,4.563372050052267,7cd7853816a02ae9,696fc38b42f918c3,True,696fc38b42f918c3,True,0
19525,attack,S5,5,22,4,random_and_4,1.5267518492181509,3.995315406759178,1.221510918078035,2,1.7396041388023402,99ea333e9f6ea8c2,0fa67121423b3302,True,0fa67121423b3301,False,2
19534,attack,S5,5,22,1,random_and_4,-0.5238919963028712,3.810390426740546,0.6659851974339616,1,2.918293772343337,6677c75d75954348,19941d6566254601,True,19941d656f254601,False,2
19538,attack,S5,5,23,0,random_and_4,-6.5304923808990845,2.0295262326391184,0.8450379937147581,1,3.432159283343588,38925950a6cec98a,090456ff812a8989,True,090456ff812a8989,True,0
19539,attack,S5,5,23,6,random_and_4,2.342737218045079,4.148099864887696,0.5131863661037517,1,3.220826156805055,14c773d0dd2d1f82,25c352c085b877c8,True,25c352c085b877c8,True,0
19541,attack,S5,5,23,4,random_and_4,-2.077588579185713,2.1149845532898737,0.3911499522122291,1,2.772833446732052,41964bf1ebf2aa09,e96da619f47ef453,True,e96da619f47bf453,False,2
19542,attack,S0,0,22,5,random_and_4,-1.6466325974646452,2.323103699795044,0.9530144339918936,1,4.74714720817772,46c6487e921cc6bb,b80541e330fcd482,True,b80541e330fcdb82,False,4
19571,attack,S5,5,22,2,random_and_4,-0.7895144649532355,5.530288215788005,0.6250756616594816,1,4.623135943709243,fd48922d4b8d82ed,f305fe13d0855612,True,f305fe13d0855612,True,0
19580,attack,S0,0,22,5,random_and_4,8.953768846113134,4.487945027463785,1.0645543412227956,1,1.8678785656420576,27dc1c7cce7ad1c0,7c48451181692567,True,7c48451131692560,False,6
19581,attack,S5,5,23,7,random_and_4,3.3449993072688327,3.793459624056346,0.6766892350797157,1,3.184431883197705,ce9ef55e53ba4729,e08b0edf88bfa3e6,True,e08b0edf88bfa3e6,True,0
19584,attack,S0,0,22,7,random_and_4,-2.7167855272909947,2.6909096347795574,0.7528463376742065,1,2.2864815727392296,4df648c88eb2b8d0,cd687c6fd1cb0131,True,cd687c6fd1cb0831,False,2
19585,attack,S0,0,23,5,stuck_at_bit,-7.006455360506347,3.863055794919389,0.3268782141199854,1,4.279413031983401,eb05a58a339bd5e2,32968226070b596a,True,32968226070b596a,True,0
19590,attack,S5,5,22,6,single_bit_flip,1.8576356691451743,1.4795372129030169,0.6484491895176113,1,2.4161614355431373,4c1c5e7db3ffdc98,ec20f6fe25d74368,True,ec20f6fe25d84368,False,4
19592,attack,S5,5,23,5,random_and_4,2.144249454499159,1.7941409045150305,0.70261692264764,1,2.9026844707567827,651d3b1143a99111,d63a28fb1a956fdc,True,d63a28fb1a9a6fdc,False,4
19598,attack,S5,5,23,7,random_and_4,1.9699851331591536,3.18732968697481,0.6872971651306603,2,2.394215474222153,195a224efa86e12f,44df1fcd0a4e0edc,True,44df1fcd0a400edc,False,3
19602,attack,S0,0,22,6,random_and_4,-3.0027802390789717,6.190606033874662,0.9146880100992332,1,5.048079239237669,94a86b4723055f5e,d96ca0d17c98fcf1,True,d96ca0d17c98fcf1,True,0
19605,attack,S0,0,22,4,random_nibble,2.09337666151062,2.081186914874052,0.9557858623770158,1,2.210578497003996,30a03d24c1fa434f,0c93e5b822527705,True,0c93e5b822527705,True,0
19606,attack,S5,5,22,0,random_and_2,1.4582590929344388,3.707327490999899,1.0758333507106943,1,4.406393383930543,f0f1250204159652,495d89f1096d20e4,True,495d89f1096d20e4,True,0
19611,attack,S0,0,23,2,random_and_4,-1.4132064752679063,0.9887396100121368,0.5760640673946067,2,3.603786224304759,9485b666fc696cf4,19eef88f417be2b1,True,19eef88f417be2b1,True,0
